,series_id,year,period,value,footnotes
3327,PCU33111033111063             ,1959,M07,37.1,          
3328,PCU33111033111063             ,1959,M08,37.1,          
3329,PCU33111033111063             ,1959,M09,37.1,          
3330,PCU33111033111063             ,1959,M10,37.1,          
3331,PCU33111033111063             ,1959,M11,37.1,          
3332,PCU33111033111063             ,1959,M12,37.1,          
3333,PCU33111033111063             ,1959,M13,37.1,          
3334,PCU33111033111063             ,1960,M01,37.1,          
3335,PCU33111033111063             ,1960,M02,37.1,          
3336,PCU33111033111063             ,1960,M03,37.1,          
3337,PCU33111033111063             ,1960,M04,37.1,          
3338,PCU33111033111063             ,1960,M05,37.1,          
3339,PCU33111033111063             ,1960,M06,37.1,          
3340,PCU33111033111063             ,1960,M07,37.1,          
3341,PCU33111033111063             ,1960,M08,37.1,          
3342,PCU33111033111063             ,1960,M09,37.1,          
3343,PCU33111033111063             ,1960,M10,37.1,          
3344,PCU33111033111063             ,1960,M11,37.1,          
3345,PCU33111033111063             ,1960,M12,37.1,          
3346,PCU33111033111063             ,1960,M13,37.1,          
3347,PCU33111033111063             ,1961,M01,37.1,          
3348,PCU33111033111063             ,1961,M02,37.1,          
3349,PCU33111033111063             ,1961,M03,37.1,          
3350,PCU33111033111063             ,1961,M04,37.1,          
3351,PCU33111033111063             ,1961,M05,37.1,          
3352,PCU33111033111063             ,1961,M06,34.3,          
3353,PCU33111033111063             ,1961,M07,34.3,          
3354,PCU33111033111063             ,1961,M08,34.3,          
3355,PCU33111033111063             ,1961,M09,34.3,          
3356,PCU33111033111063             ,1961,M10,34.3,          
3357,PCU33111033111063             ,1961,M11,36.9,          
3358,PCU33111033111063             ,1961,M12,36.9,          
3359,PCU33111033111063             ,1961,M13,35.9,          
3360,PCU33111033111063             ,1962,M01,36.9,          
3361,PCU33111033111063             ,1962,M02,36.9,          
3362,PCU33111033111063             ,1962,M03,36.9,          
3363,PCU33111033111063             ,1962,M04,36.9,          
3364,PCU33111033111063             ,1962,M05,36.9,          
3365,PCU33111033111063             ,1962,M06,36.9,          
3366,PCU33111033111063             ,1962,M07,36.9,          
3367,PCU33111033111063             ,1962,M08,36.9,          
3368,PCU33111033111063             ,1962,M09,36.9,          
3369,PCU33111033111063             ,1962,M10,36.9,          
3370,PCU33111033111063             ,1962,M11,34.3,          
3371,PCU33111033111063             ,1962,M12,34.3,          
3372,PCU33111033111063             ,1962,M13,36.4,          
3373,PCU33111033111063             ,1963,M01,34.3,          
3374,PCU33111033111063             ,1963,M02,33.1,          
3375,PCU33111033111063             ,1963,M03,33.1,          
3376,PCU33111033111063             ,1963,M04,33.1,          
3377,PCU33111033111063             ,1963,M05,34.2,          
3378,PCU33111033111063             ,1963,M06,34.2,          
3379,PCU33111033111063             ,1963,M07,34.2,          
3380,PCU33111033111063             ,1963,M08,34.2,          
3381,PCU33111033111063             ,1963,M09,34.2,          
3382,PCU33111033111063             ,1963,M10,34.2,          
3383,PCU33111033111063             ,1963,M11,29.6,          
3384,PCU33111033111063             ,1963,M12,29.6,          
3385,PCU33111033111063             ,1963,M13,33.2,          
3386,PCU33111033111063             ,1964,M01,29.4,          
3387,PCU33111033111063             ,1964,M02,29.4,          
3388,PCU33111033111063             ,1964,M03,29.6,          
3389,PCU33111033111063             ,1964,M04,29.6,          
3390,PCU33111033111063             ,1964,M05,29.6,          
3391,PCU33111033111063             ,1964,M06,29.6,          
3392,PCU33111033111063             ,1964,M07,30.8,          
3393,PCU33111033111063             ,1964,M08,30.8,          
3394,PCU33111033111063             ,1964,M09,30.8,          
3395,PCU33111033111063             ,1964,M10,33.3,          
3396,PCU33111033111063             ,1964,M11,33.3,          
3397,PCU33111033111063             ,1964,M12,33.3,          
3398,PCU33111033111063             ,1964,M13,30.8,          
3399,PCU33111033111063             ,1965,M01,33.3,          
3400,PCU33111033111063             ,1965,M02,33.3,          
3401,PCU33111033111063             ,1965,M03,33.3,          
3402,PCU33111033111063             ,1965,M04,33.3,          
3403,PCU33111033111063             ,1965,M05,33.3,          
3404,PCU33111033111063             ,1965,M06,33.3,          
3405,PCU33111033111063             ,1965,M07,33.3,          
3406,PCU33111033111063             ,1965,M08,33.3,          
3407,PCU33111033111063             ,1965,M09,33.3,          
3408,PCU33111033111063             ,1965,M10,33.3,          
3409,PCU33111033111063             ,1965,M11,33.3,          
3410,PCU33111033111063             ,1965,M12,33.3,          
3411,PCU33111033111063             ,1965,M13,33.3,          
3412,PCU33111033111063             ,1966,M01,33.3,          
3413,PCU33111033111063             ,1966,M02,33.3,          
3414,PCU33111033111063             ,1966,M03,33.3,          
3415,PCU33111033111063             ,1966,M04,34.0,          
3416,PCU33111033111063             ,1966,M05,34.0,          
3417,PCU33111033111063             ,1966,M06,34.0,          
3418,PCU33111033111063             ,1966,M07,34.0,          
3419,PCU33111033111063             ,1966,M08,34.0,          
3420,PCU33111033111063             ,1966,M09,34.0,          
3421,PCU33111033111063             ,1966,M10,34.0,          
3422,PCU33111033111063             ,1966,M11,34.0,          
3423,PCU33111033111063             ,1966,M12,34.0,          
3424,PCU33111033111063             ,1966,M13,33.8,          
3425,PCU33111033111063             ,1967,M01,34.0,          
3426,PCU33111033111063             ,1967,M02,34.0,          
3427,PCU33111033111063             ,1967,M03,34.0,          
3428,PCU33111033111063             ,1967,M04,34.0,          
3429,PCU33111033111063             ,1967,M05,34.0,          
3430,PCU33111033111063             ,1967,M06,34.0,          
3431,PCU33111033111063             ,1967,M07,34.0,          
3432,PCU33111033111063             ,1967,M08,34.0,          
3433,PCU33111033111063             ,1967,M09,34.0,          
3434,PCU33111033111063             ,1967,M10,34.0,          
3435,PCU33111033111063             ,1967,M11,34.0,          
3436,PCU33111033111063             ,1967,M12,34.0,          
3437,PCU33111033111063             ,1967,M13,34.0,          
3438,PCU33111033111063             ,1968,M01,34.0,          
3439,PCU33111033111063             ,1968,M02,34.0,          
3440,PCU33111033111063             ,1968,M03,34.0,          
3441,PCU33111033111063             ,1968,M04,35.0,          
3442,PCU33111033111063             ,1968,M05,35.0,          
3443,PCU33111033111063             ,1968,M06,35.0,          
3444,PCU33111033111063             ,1968,M07,35.0,          
3445,PCU33111033111063             ,1968,M08,35.0,          
3446,PCU33111033111063             ,1968,M09,35.0,          
3447,PCU33111033111063             ,1968,M10,35.0,          
3448,PCU33111033111063             ,1968,M11,35.0,          
3449,PCU33111033111063             ,1968,M12,35.0,          
3450,PCU33111033111063             ,1968,M13,34.8,          
3451,PCU33111033111063             ,1969,M01,35.8,          
3452,PCU33111033111063             ,1969,M02,35.8,          
3453,PCU33111033111063             ,1969,M03,35.8,          
3454,PCU33111033111063             ,1969,M04,35.8,          
3455,PCU33111033111063             ,1969,M05,35.8,          
3456,PCU33111033111063             ,1969,M06,35.8,          
3457,PCU33111033111063             ,1969,M07,36.6,          
3458,PCU33111033111063             ,1969,M08,36.6,          
3459,PCU33111033111063             ,1969,M09,36.6,          
3460,PCU33111033111063             ,1969,M10,36.6,          
3461,PCU33111033111063             ,1969,M11,36.6,          
3462,PCU33111033111063             ,1969,M12,36.6,          
3463,PCU33111033111063             ,1969,M13,36.2,          
3464,PCU33111033111063             ,1970,M01,38.2,          
3465,PCU33111033111063             ,1970,M02,38.2,          
3466,PCU33111033111063             ,1970,M03,38.2,          
3467,PCU33111033111063             ,1970,M04,38.2,          
3468,PCU33111033111063             ,1970,M05,38.2,          
3469,PCU33111033111063             ,1970,M06,38.2,          
3470,PCU33111033111063             ,1970,M07,39.7,          
3471,PCU33111033111063             ,1970,M08,39.7,          
3472,PCU33111033111063             ,1970,M09,39.7,          
3473,PCU33111033111063             ,1970,M10,39.7,          
3474,PCU33111033111063             ,1970,M11,39.7,          
3475,PCU33111033111063             ,1970,M12,39.7,          
3476,PCU33111033111063             ,1970,M13,38.9,          
3477,PCU33111033111063             ,1971,M01,41.5,          
3478,PCU33111033111063             ,1971,M02,41.5,          
3479,PCU33111033111063             ,1971,M03,41.5,          
3480,PCU33111033111063             ,1971,M04,41.5,          
3481,PCU33111033111063             ,1971,M05,41.5,          
